"Local.Time","Rainfall","meanWindSpeeds","meanWindDirections","stdDevWindDirections","Station.Longitude","Station.Latitude","StationID","Temperature"
2020-04-14 00:00:00,0,2.9,97,16.5,135.86,-33.26,"naddacs",9.15018186771714
2020-04-14 01:00:00,0.8,1.8,318,32.3,135.86,-33.26,"naddacs",8.47270806096273
2020-04-14 02:00:00,0,0.9,127,118.6,135.86,-33.26,"naddacs",8.68230766390709
2020-04-14 03:00:00,0,0.8,82,105.2,135.86,-33.26,"naddacs",3.4489690698453
2020-04-14 04:00:00,0,0.5,1,96.8,135.86,-33.26,"naddacs",7.56897473454807
2020-04-14 05:00:00,0,1.9,66,19.4,135.86,-33.26,"naddacs",3.02049262194324
2020-04-14 06:00:00,0,1.6,273,35.1,135.86,-33.26,"naddacs",8.653542912979
2020-04-14 07:00:00,0.2,2.3,276,25.2,135.86,-33.26,"naddacs",7.96571481368811
2020-04-14 08:00:00,0.2,5.4,252,25.7,135.86,-33.26,"naddacs",9.56319004269027
2020-04-14 09:00:00,0,2,47,18.4,135.86,-33.26,"naddacs",12.5410769190611
2020-04-14 10:00:00,0,3.5,57,17.8,135.86,-33.26,"naddacs",13.8731554172563
2020-04-14 11:00:00,0,3.6,141,17.3,135.86,-33.26,"naddacs",17.7069117369432
2020-04-14 12:00:00,0,1.7,214,37.7,135.86,-33.26,"naddacs",18.3828791599135
2020-04-14 13:00:00,0,1.4,260,9.8,135.86,-33.26,"naddacs",23.9768317422346
2020-04-14 14:00:00,0,2,34,29.1,135.86,-33.26,"naddacs",22.737563542002
2020-04-14 15:00:00,0.8,2.6,267,20.8,135.86,-33.26,"naddacs",22.0326056789856
2020-04-14 16:00:00,0,1.2,154,35.9,135.86,-33.26,"naddacs",27.7481207386395
2020-04-14 17:00:00,0,2.8,64,37.9,135.86,-33.26,"naddacs",27.2820940508644
2020-04-14 18:00:00,0,3,126,29.7,135.86,-33.26,"naddacs",23.4015552122155
2020-04-14 19:00:00,0,3.7,196,16.5,135.86,-33.26,"naddacs",22.9516922616005
2020-04-14 20:00:00,0,0.5,353,23.5,135.86,-33.26,"naddacs",20.9117901350155
2020-04-14 21:00:00,0,1.6,248,28.2,135.86,-33.26,"naddacs",17.9610841188578
2020-04-14 22:00:00,0,1.8,222,35.5,135.86,-33.26,"naddacs",16.3163334162462
2020-04-14 23:00:00,0,2.7,239,21.9,135.86,-33.26,"naddacs",10.4207927778246
2020-04-15 00:00:00,0,2.5,42,23.3,135.86,-33.26,"naddacs",8.13567124263971
2020-04-15 01:00:00,0,1.2,233,23.1,135.86,-33.26,"naddacs",8.04463327558881
2020-04-15 02:00:00,1,3.4,287,22.9,135.86,-33.26,"naddacs",3.5135770000095
2020-04-15 03:00:00,0,1.3,342,28.1,135.86,-33.26,"naddacs",5.48425612392078
2020-04-15 04:00:00,0,3.4,232,15.1,135.86,-33.26,"naddacs",5.86031085642504
2020-04-15 05:00:00,0,0.8,182,79.7,135.86,-33.26,"naddacs",6.49849209855738
2020-04-15 06:00:00,0,1.5,264,13,135.86,-33.26,"naddacs",8.53296924050356
2020-04-15 07:00:00,0,4.4,221,17.9,135.86,-33.26,"naddacs",6.82092128845589
2020-04-15 08:00:00,0,0.5,329,85,135.86,-33.26,"naddacs",8.36897293728863
2020-04-15 09:00:00,3.4,4.8,281,22.2,135.86,-33.26,"naddacs",14.5088047776762
2020-04-15 10:00:00,0,2.7,275,24.7,135.86,-33.26,"naddacs",13.8667898442821
2020-04-15 11:00:00,0,1.4,347,27.7,135.86,-33.26,"naddacs",18.1547528586476
2020-04-15 12:00:00,0,1.6,239,40.9,135.86,-33.26,"naddacs",22.3992318456191
2020-04-15 13:00:00,0,3.9,81,13.4,135.86,-33.26,"naddacs",20.4760011547626
2020-04-15 14:00:00,0.2,0.9,311,42.7,135.86,-33.26,"naddacs",23.3491260621099
2020-04-15 15:00:00,0,1.5,258,35.5,135.86,-33.26,"naddacs",22.7311315502718
2020-04-15 16:00:00,0,1.2,132,67,135.86,-33.26,"naddacs",26.1165864669489
2020-04-15 17:00:00,0,4.1,50,20.9,135.86,-33.26,"naddacs",25.822053564652
2020-04-15 18:00:00,0,2.7,13,27.2,135.86,-33.26,"naddacs",21.8532077266005
2020-04-15 19:00:00,0,0.6,250,21.8,135.86,-33.26,"naddacs",22.9747497220626
2020-04-15 20:00:00,0.8,1.4,256,15.1,135.86,-33.26,"naddacs",16.1477467787462
2020-04-15 21:00:00,0,1.4,292,24.6,135.86,-33.26,"naddacs",16.3777247344459
2020-04-15 22:00:00,0,1.7,220,46.9,135.86,-33.26,"naddacs",11.8328935823673
2020-04-15 23:00:00,0,1.7,136,27.1,135.86,-33.26,"naddacs",12.3136121871609
2020-04-16 00:00:00,0,2.4,267,36.5,135.86,-33.26,"naddacs",8.03572480509272
2020-04-16 01:00:00,1.4,1.5,336,30.4,135.86,-33.26,"naddacs",8.12732255609868
2020-04-16 02:00:00,0,0.7,203,68.1,135.86,-33.26,"naddacs",6.44523925369354
2020-04-16 03:00:00,0,0.6,328,89.3,135.86,-33.26,"naddacs",7.77102202257373
2020-04-16 04:00:00,0,0.6,331,58.6,135.86,-33.26,"naddacs",6.75105602457194
2020-04-16 05:00:00,0,2.9,218,21.3,135.86,-33.26,"naddacs",6.28538779480668
2020-04-16 06:00:00,0,0.5,327,46.1,135.86,-33.26,"naddacs",8.43404055409023
2020-04-16 07:00:00,0,0.5,198,49,135.86,-33.26,"naddacs",9.33101737242683
2020-04-16 08:00:00,1.2,3.2,308,28.6,135.86,-33.26,"naddacs",10.5216699086445
2020-04-16 09:00:00,0,1.1,267,31.7,135.86,-33.26,"naddacs",13.0896080834693
2020-04-16 10:00:00,0,1.7,160,17.4,135.86,-33.26,"naddacs",15.0471103231567
2020-04-16 11:00:00,0,0.6,235,76.3,135.86,-33.26,"naddacs",19.1114768424981
2020-04-16 12:00:00,0,2.6,351,37.4,135.86,-33.26,"naddacs",21.8121887353231
2020-04-16 13:00:00,0,1.3,253,81.1,135.86,-33.26,"naddacs",19.6032067295965
2020-04-16 14:00:00,0,0.7,209,52.8,135.86,-33.26,"naddacs",22.5835293533104
2020-04-16 15:00:00,0,0.7,54,47.4,135.86,-33.26,"naddacs",22.2486286238997
2020-04-16 16:00:00,0,2.8,285,28.7,135.86,-33.26,"naddacs",25.1434355226298
2020-04-16 17:00:00,0,1,244,19.4,135.86,-33.26,"naddacs",28.5404572369752
2020-04-16 18:00:00,0,0.5,130,100.3,135.86,-33.26,"naddacs",24.0680698891103
2020-04-16 19:00:00,0,1.1,111,121.7,135.86,-33.26,"naddacs",20.6297719812449
2020-04-16 20:00:00,0,2.3,232,29.2,135.86,-33.26,"naddacs",16.3397416829147
2020-04-16 21:00:00,0,3,256,20.7,135.86,-33.26,"naddacs",15.0574294270495
2020-04-16 22:00:00,0,0.6,284,50.9,135.86,-33.26,"naddacs",14.8729266980186
2020-04-16 23:00:00,3.6,3.3,267,24.4,135.86,-33.26,"naddacs",11.4369048522904
2020-04-17 00:00:00,0,0.9,207,48.3,135.86,-33.26,"naddacs",10.7462208458436
2020-04-17 01:00:00,0,1.4,115,31.6,135.86,-33.26,"naddacs",5.66082956000213
2020-04-17 02:00:00,0,1.2,279,18.5,135.86,-33.26,"naddacs",6.67292432687824
2020-04-17 03:00:00,0,2.6,51,19,135.86,-33.26,"naddacs",1.67749349302768
2020-04-17 04:00:00,0,3.1,37,22.3,135.86,-33.26,"naddacs",10.3043628436424
2020-04-17 05:00:00,0,0.6,191,79.3,135.86,-33.26,"naddacs",5.87154126390154
2020-04-17 06:00:00,1.4,1,123,104.2,135.86,-33.26,"naddacs",7.07485987563966
2020-04-17 07:00:00,0,0.4,209,100.8,135.86,-33.26,"naddacs",8.03064381677113
2020-04-17 08:00:00,0,3.8,280,33.5,135.86,-33.26,"naddacs",8.33311616238814
2020-04-17 09:00:00,2.8,1.8,342,30.4,135.86,-33.26,"naddacs",9.99334517330617
2020-04-17 10:00:00,0,3,301,28.3,135.86,-33.26,"naddacs",12.6782961213243
2020-04-17 11:00:00,0,2,247,8.8,135.86,-33.26,"naddacs",21.6893447670577
2020-04-17 12:00:00,0,1.2,214,26.8,135.86,-33.26,"naddacs",22.5058521989878
2020-04-17 13:00:00,0,1.1,185,43.5,135.86,-33.26,"naddacs",21.8261932296966
2020-04-17 14:00:00,0,0.5,226,76.2,135.86,-33.26,"naddacs",26.5004059566132
2020-04-17 15:00:00,0,1.4,246,39.7,135.86,-33.26,"naddacs",24.2264553191282
2020-04-17 16:00:00,0,0.8,73,23.2,135.86,-33.26,"naddacs",27.1083568268334
2020-04-17 17:00:00,0,0.8,176,100.8,135.86,-33.26,"naddacs",23.39633411434
2020-04-17 18:00:00,0,2.1,229,29.4,135.86,-33.26,"naddacs",23.9142807907987
2020-04-17 19:00:00,0,4.1,19,24,135.86,-33.26,"naddacs",23.2139745260204
2020-04-17 20:00:00,0,1.9,251,24.1,135.86,-33.26,"naddacs",18.8340342935629
2020-04-17 21:00:00,0,5.3,138,16.9,135.86,-33.26,"naddacs",18.7390031008019
2020-04-17 22:00:00,0,0.6,210,57.9,135.86,-33.26,"naddacs",14.2576755122601
2020-04-17 23:00:00,0,0.6,65,82.8,135.86,-33.26,"naddacs",12.3002040893387
2020-04-18 00:00:00,0,1.4,88,44.3,135.86,-33.26,"naddacs",11.5963122998147
2020-04-18 01:00:00,0,3,109,10.4,135.86,-33.26,"naddacs",9.60331870631478
2020-04-18 02:00:00,0,1.9,108,34.8,135.86,-33.26,"naddacs",3.60381397466672
2020-04-18 03:00:00,0,0.5,239,51.2,135.86,-33.26,"naddacs",7.15455273669297
2020-04-18 04:00:00,0,0.5,148,47.3,135.86,-33.26,"naddacs",5.62204720662461
2020-04-18 05:00:00,0,2.9,352,33.1,135.86,-33.26,"naddacs",5.45989603444985
2020-04-18 06:00:00,0,0.6,229,35.8,135.86,-33.26,"naddacs",2.90705417063529
2020-04-18 07:00:00,0,1,259,42.8,135.86,-33.26,"naddacs",6.80702278125821
2020-04-18 08:00:00,0,0.6,164,85.2,135.86,-33.26,"naddacs",10.8108511216452
2020-04-18 09:00:00,0,3.5,250,23.4,135.86,-33.26,"naddacs",12.9636906885005
2020-04-18 10:00:00,0,3.1,272,19.8,135.86,-33.26,"naddacs",12.2345430851624
2020-04-18 11:00:00,0,2.2,255,13.2,135.86,-33.26,"naddacs",18.3913820975111
2020-04-18 12:00:00,0,0.6,196,87.1,135.86,-33.26,"naddacs",19.6952658246738
2020-04-18 13:00:00,0.2,3.8,239,16.9,135.86,-33.26,"naddacs",22.07859851395
2020-04-18 14:00:00,0,2.1,91,13.5,135.86,-33.26,"naddacs",25.4268451392811
2020-04-18 15:00:00,0,2.5,54,45.8,135.86,-33.26,"naddacs",26.7970658047279
2020-04-18 16:00:00,0,0.5,73,48.4,135.86,-33.26,"naddacs",23.8214822727204
2020-04-18 17:00:00,0,1.5,305,28.4,135.86,-33.26,"naddacs",27.3234296895825
2020-04-18 18:00:00,0,3.2,357,29.8,135.86,-33.26,"naddacs",22.1207359970861
2020-04-18 19:00:00,0,3.5,39,23.8,135.86,-33.26,"naddacs",25.3477677302919
2020-04-18 20:00:00,0,2.7,27,22.8,135.86,-33.26,"naddacs",22.2394281735731
2020-04-18 21:00:00,0,2.8,235,26.6,135.86,-33.26,"naddacs",19.4986985880734
2020-04-18 22:00:00,0,0.5,327,42.4,135.86,-33.26,"naddacs",13.389301646486
2020-04-18 23:00:00,0,3.2,251,25.7,135.86,-33.26,"naddacs",7.79069787296016
2020-04-19 00:00:00,0,3.3,87,30.3,135.86,-33.26,"naddacs",9.50952792765758
2020-04-19 01:00:00,0,0.9,24,50.3,135.86,-33.26,"naddacs",6.99137542294351
2020-04-19 02:00:00,0,2.3,101,18.8,135.86,-33.26,"naddacs",3.13402727711089
2020-04-19 03:00:00,0,2.2,62,34.1,135.86,-33.26,"naddacs",7.71562052191443
2020-04-19 04:00:00,0,2.5,251,24.4,135.86,-33.26,"naddacs",5.84320242649908
2020-04-19 05:00:00,0,2,87,22.2,135.86,-33.26,"naddacs",6.48763155691297
2020-04-19 06:00:00,0,2.8,149,17.9,135.86,-33.26,"naddacs",7.85142361991774
2020-04-19 07:00:00,0,1.5,199,19.9,135.86,-33.26,"naddacs",8.53119480040552
2020-04-19 08:00:00,1.2,2.3,277,23.3,135.86,-33.26,"naddacs",8.0647377290795
2020-04-19 09:00:00,0.2,1.7,230,46.1,135.86,-33.26,"naddacs",13.0163490612151
2020-04-19 10:00:00,0,4,104,15.2,135.86,-33.26,"naddacs",17.8880064869141
2020-04-19 11:00:00,0,1.5,251,27.4,135.86,-33.26,"naddacs",21.0408144515411
2020-04-19 12:00:00,0,1.9,122,11.6,135.86,-33.26,"naddacs",17.4744481521437
2020-04-19 13:00:00,0,2.8,327,31.9,135.86,-33.26,"naddacs",23.0381654638985
2020-04-19 14:00:00,0,1.8,230,11.6,135.86,-33.26,"naddacs",25.9866262105037
2020-04-19 15:00:00,0,0.5,153,87.1,135.86,-33.26,"naddacs",26.3467670933111
2020-04-19 16:00:00,0,3.6,229,32.8,135.86,-33.26,"naddacs",23.2930192964189
2020-04-19 17:00:00,0,2.2,109,33.8,135.86,-33.26,"naddacs",26.1309295395627
2020-04-19 18:00:00,0,4.1,325,35.4,135.86,-33.26,"naddacs",24.3467086161669
2020-04-19 19:00:00,0,2.3,113,20.1,135.86,-33.26,"naddacs",21.7861458889851
2020-04-19 20:00:00,0,0.8,128,89.2,135.86,-33.26,"naddacs",20.2466010033624
2020-04-19 21:00:00,0,1.4,41,28.5,135.86,-33.26,"naddacs",15.7678854447949
2020-04-19 22:00:00,0,2.3,232,14.2,135.86,-33.26,"naddacs",13.0552033322484
2020-04-19 23:00:00,0,2.9,200,24.7,135.86,-33.26,"naddacs",12.6305314542426
2020-04-20 00:00:00,0,0.6,270,51.6,135.86,-33.26,"naddacs",9.1260449961576
2020-04-20 01:00:00,0,0.9,167,85.6,135.86,-33.26,"naddacs",8.09064352779051
2020-04-20 02:00:00,0,0.5,205,59.6,135.86,-33.26,"naddacs",3.19787007571958
2020-04-20 03:00:00,0,2.6,297,28.2,135.86,-33.26,"naddacs",7.50953921035144
2020-04-20 04:00:00,0,0.5,221,48.9,135.86,-33.26,"naddacs",9.46949665066228
2020-04-20 05:00:00,0,2.8,83,14.7,135.86,-33.26,"naddacs",2.9280247678191
2020-04-20 06:00:00,1.4,1.5,281,23.1,135.86,-33.26,"naddacs",4.02594916214404
2020-04-20 07:00:00,0.2,2.2,284,20.7,135.86,-33.26,"naddacs",8.79790861718348
2020-04-20 08:00:00,0,0.6,203,50.8,135.86,-33.26,"naddacs",11.8434372781668
2020-04-20 09:00:00,0,1.7,11,86.4,135.86,-33.26,"naddacs",11.3394543789453
2020-04-20 10:00:00,0,2.4,45,25.5,135.86,-33.26,"naddacs",11.1542789869517
2020-04-20 11:00:00,0,2.6,0,28.2,135.86,-33.26,"naddacs",14.7008740151834
2020-04-20 12:00:00,0,0.5,301,45.6,135.86,-33.26,"naddacs",18.8127874264881
2020-04-20 13:00:00,0,1.6,169,31.4,135.86,-33.26,"naddacs",23.8822899542712
2020-04-20 14:00:00,0,4.1,293,25.2,135.86,-33.26,"naddacs",21.0102745300679
2020-04-20 15:00:00,0,0.5,188,45.2,135.86,-33.26,"naddacs",23.9489910151428
2020-04-20 16:00:00,0,2.9,213,51.5,135.86,-33.26,"naddacs",24.3481850686506
2020-04-20 17:00:00,0,0.5,194,47,135.86,-33.26,"naddacs",23.5401097364956
2020-04-20 18:00:00,1.4,5,252,23.7,135.86,-33.26,"naddacs",23.5212609362534
2020-04-20 19:00:00,0,1.4,264,65,135.86,-33.26,"naddacs",21.594794695596
2020-04-20 20:00:00,0,0.5,158,26,135.86,-33.26,"naddacs",20.3348556846965
2020-04-20 21:00:00,0.8,3.8,255,16,135.86,-33.26,"naddacs",18.367153012531
2020-04-20 22:00:00,0,1.6,158,18.4,135.86,-33.26,"naddacs",16.606544854741
2020-04-20 23:00:00,0,0.7,235,66.1,135.86,-33.26,"naddacs",13.0797129137036
2020-04-21 00:00:00,0.2,4.2,252,15.8,135.86,-33.26,"naddacs",10.1432460393392
2020-04-21 01:00:00,0,1.3,203,14.5,135.86,-33.26,"naddacs",8.13951529457897
2020-04-21 02:00:00,0,0.6,198,64.1,135.86,-33.26,"naddacs",7.50864154458224
2020-04-21 03:00:00,0,4.5,252,21.4,135.86,-33.26,"naddacs",5.40633184546967
2020-04-21 04:00:00,0,1.9,284,27.8,135.86,-33.26,"naddacs",1.90536162621277
2020-04-21 05:00:00,0,2.7,228,22.8,135.86,-33.26,"naddacs",5.02698391632585
2020-04-21 06:00:00,0,0.6,214,50.3,135.86,-33.26,"naddacs",8.34144138439336
2020-04-21 07:00:00,0,0.8,332,32.7,135.86,-33.26,"naddacs",7.90832539906529
2020-04-21 08:00:00,0,0.4,229,10.7,135.86,-33.26,"naddacs",11.9779828043894
2020-04-21 09:00:00,0,0.6,18,31.1,135.86,-33.26,"naddacs",13.2161404246881
2020-04-21 10:00:00,0,1.3,59,42.6,135.86,-33.26,"naddacs",16.892761370866
2020-04-21 11:00:00,0,3.1,54,17.6,135.86,-33.26,"naddacs",16.9470148135851
2020-04-21 12:00:00,0,0.7,249,118.4,135.86,-33.26,"naddacs",20.5319571459064
2020-04-21 13:00:00,0,1.3,294,27.7,135.86,-33.26,"naddacs",23.2064242678783
2020-04-21 14:00:00,0.2,2.6,256,20.6,135.86,-33.26,"naddacs",26.9829185977841
2020-04-21 15:00:00,0,1.8,21,21.3,135.86,-33.26,"naddacs",24.646333603152
2020-04-21 16:00:00,0,1.9,238,21,135.86,-33.26,"naddacs",27.4417401216963
2020-04-21 17:00:00,0,2.2,254,27.2,135.86,-33.26,"naddacs",24.1879835587917
2020-04-21 18:00:00,0,5.2,66,18.8,135.86,-33.26,"naddacs",23.0952680547054
2020-04-21 19:00:00,0,2.4,231,29.6,135.86,-33.26,"naddacs",19.5977196386077
2020-04-21 20:00:00,0,1.3,19,68.1,135.86,-33.26,"naddacs",18.0342162995539
2020-04-21 21:00:00,0,3.1,282,23.6,135.86,-33.26,"naddacs",20.5988037226533
2020-04-21 22:00:00,0,2,267,23.1,135.86,-33.26,"naddacs",14.4535668897506
2020-04-21 23:00:00,0,3.1,268,35.2,135.86,-33.26,"naddacs",9.78181197735601
2020-04-22 00:00:00,0,1.8,111,13.2,135.86,-33.26,"naddacs",7.17576185250722
2020-04-22 01:00:00,0,1,30,38.4,135.86,-33.26,"naddacs",7.79452494718279
2020-04-22 02:00:00,0.2,2.4,289,23.6,135.86,-33.26,"naddacs",6.48669423194893
2020-04-22 03:00:00,0,3,45,30.1,135.86,-33.26,"naddacs",3.29296221648119
2020-04-22 04:00:00,0,1.2,162,67.1,135.86,-33.26,"naddacs",3.74067610961004
2020-04-22 05:00:00,0,0.7,199,15.6,135.86,-33.26,"naddacs",5.39093992507654
2020-04-22 06:00:00,0,0.8,336,62.2,135.86,-33.26,"naddacs",6.68533898190223
2020-04-22 07:00:00,0,2.2,100,30.6,135.86,-33.26,"naddacs",10.2669455328936
2020-04-22 08:00:00,0,4.2,211,21.6,135.86,-33.26,"naddacs",12.0989594921792
2020-04-22 09:00:00,0,1.3,294,22.3,135.86,-33.26,"naddacs",14.5058830003638
2020-04-22 10:00:00,0,2.5,91,13.1,135.86,-33.26,"naddacs",16.6214091560989
2020-04-22 11:00:00,0,1.2,224,25.9,135.86,-33.26,"naddacs",21.081551223126
2020-04-22 12:00:00,0,1.3,180,21.7,135.86,-33.26,"naddacs",19.4469984834714
2020-04-22 13:00:00,0,4.9,225,34.6,135.86,-33.26,"naddacs",22.1430747904543
2020-04-22 14:00:00,0,2.8,302,27.2,135.86,-33.26,"naddacs",23.6936463737789
2020-04-22 15:00:00,0,2.1,126,25.1,135.86,-33.26,"naddacs",27.9972830600161
2020-04-22 16:00:00,0,4.4,227,17.5,135.86,-33.26,"naddacs",27.5620177903162
2020-04-22 17:00:00,0,1.2,236,27.7,135.86,-33.26,"naddacs",24.9301344063069
2020-04-22 18:00:00,0,0.4,205,59.8,135.86,-33.26,"naddacs",24.2575314556072
2020-04-22 19:00:00,0,0.6,208,20.8,135.86,-33.26,"naddacs",22.3449613378118
2020-04-22 20:00:00,0,4.5,53,18.3,135.86,-33.26,"naddacs",19.7525772142872
2020-04-22 21:00:00,0,1.1,77,71.6,135.86,-33.26,"naddacs",20.6058688844841
2020-04-22 22:00:00,0,0.9,344,46.7,135.86,-33.26,"naddacs",18.6295588918298
2020-04-22 23:00:00,0,0.6,203,30.5,135.86,-33.26,"naddacs",10.1735526765992
2020-04-23 00:00:00,0,3.6,240,18.8,135.86,-33.26,"naddacs",8.75223907628273
2020-04-23 01:00:00,0,2.4,233,28.6,135.86,-33.26,"naddacs",7.84491503542283
2020-04-23 02:00:00,0,1.7,299,47,135.86,-33.26,"naddacs",7.59375496780838
2020-04-23 03:00:00,0,1.6,232,20.2,135.86,-33.26,"naddacs",4.96723148280861
2020-04-23 04:00:00,0,3.4,236,16.9,135.86,-33.26,"naddacs",3.57775308267993
2020-04-23 05:00:00,0,0.6,195,43,135.86,-33.26,"naddacs",6.85142637626034
2020-04-23 06:00:00,0,3.3,299,26.7,135.86,-33.26,"naddacs",2.89633403690528
2020-04-23 07:00:00,0,0.5,45,120,135.86,-33.26,"naddacs",7.21395263415752
2020-04-23 08:00:00,0,0.4,297,64.7,135.86,-33.26,"naddacs",7.38985081717299
2020-04-23 09:00:00,0,1.6,48,58.8,135.86,-33.26,"naddacs",12.9392856894241
2020-04-23 10:00:00,0,1.8,249,52.9,135.86,-33.26,"naddacs",15.5503572351481
2020-04-23 11:00:00,0,3.4,98,21.8,135.86,-33.26,"naddacs",17.5564205878529
2020-04-23 12:00:00,0,2.2,9,21.9,135.86,-33.26,"naddacs",18.3635534316497
2020-04-23 13:00:00,0,2.9,92,24.8,135.86,-33.26,"naddacs",24.0276665922176
2020-04-23 14:00:00,0.6,2.6,300,26.9,135.86,-33.26,"naddacs",22.5425342094442
2020-04-23 15:00:00,2.2,3,299,29.6,135.86,-33.26,"naddacs",22.433948695467
2020-04-23 16:00:00,0,4,221,21.2,135.86,-33.26,"naddacs",27.1704254887332
2020-04-23 17:00:00,0,0.5,154,35.4,135.86,-33.26,"naddacs",21.8565204736638
2020-04-23 18:00:00,0,1.6,303,26.5,135.86,-33.26,"naddacs",25.5448115852843
2020-04-23 19:00:00,0.2,0.5,53,67.1,135.86,-33.26,"naddacs",21.521443665985
2020-04-23 20:00:00,0,1.7,231,30,135.86,-33.26,"naddacs",24.8995503190509
2020-04-23 21:00:00,0,3.1,287,22.8,135.86,-33.26,"naddacs",18.5163168420763
2020-04-23 22:00:00,0,2.4,154,76.7,135.86,-33.26,"naddacs",15.1590147411382
2020-04-23 23:00:00,0,3.3,240,24.6,135.86,-33.26,"naddacs",11.7740381412553
2020-04-24 00:00:00,0.2,2.6,280,21,135.86,-33.26,"naddacs",11.4916319270716
2020-04-24 01:00:00,0,0.5,218,28.6,135.86,-33.26,"naddacs",3.94138704837218
2020-04-24 02:00:00,0,0.8,5,37.3,135.86,-33.26,"naddacs",7.04264489634123
2020-04-24 03:00:00,0.4,2.1,295,25.2,135.86,-33.26,"naddacs",7.45111229572747
2020-04-24 04:00:00,0,1.7,212,39,135.86,-33.26,"naddacs",5.57706503651072
2020-04-24 05:00:00,1,3.6,293,29.1,135.86,-33.26,"naddacs",4.6710328066678
2020-04-24 06:00:00,0,2,0,41.8,135.86,-33.26,"naddacs",2.39096748586066
2020-04-24 07:00:00,0,1.3,225,24.8,135.86,-33.26,"naddacs",7.25498103646153
2020-04-24 08:00:00,0,1.1,341,30.3,135.86,-33.26,"naddacs",10.1985823147185
2020-04-24 09:00:00,0.2,2.2,278,25.2,135.86,-33.26,"naddacs",11.3683147016357
2020-04-24 10:00:00,0,3.2,136,34.7,135.86,-33.26,"naddacs",15.3870202721003
2020-04-24 11:00:00,0,0.7,32,35.4,135.86,-33.26,"naddacs",19.396859087895
2020-04-24 12:00:00,0.6,2.9,77,16.5,135.86,-33.26,"naddacs",23.8797259380983
2020-04-24 13:00:00,0,1.3,348,27.7,135.86,-33.26,"naddacs",22.8844516524622
2020-04-24 14:00:00,0,2.5,244,17,135.86,-33.26,"naddacs",26.0588391560618
2020-04-24 15:00:00,0,1.4,346,25.8,135.86,-33.26,"naddacs",24.4684290151681
2020-04-24 16:00:00,0,3.6,205,36.3,135.86,-33.26,"naddacs",22.3898747315874
2020-04-24 17:00:00,0,1.3,217,35.9,135.86,-33.26,"naddacs",22.6800359770673
2020-04-24 18:00:00,0,3.2,240,24.1,135.86,-33.26,"naddacs",22.1442799162658
2020-04-24 19:00:00,0,3.2,22,23.8,135.86,-33.26,"naddacs",23.5377399753971
2020-04-24 20:00:00,0,2.9,119,27.2,135.86,-33.26,"naddacs",18.5365335355092
2020-04-24 21:00:00,0,0.5,65,24.2,135.86,-33.26,"naddacs",16.2196865061371
2020-04-24 22:00:00,0,0.8,180,36.5,135.86,-33.26,"naddacs",14.7469927997228
2020-04-24 23:00:00,0.2,1.9,317,32.4,135.86,-33.26,"naddacs",8.33664149893217
2020-04-25 00:00:00,1.8,2.1,270,21.8,135.86,-33.26,"naddacs",6.88633902322623
2020-04-25 01:00:00,0,2.4,105,14.9,135.86,-33.26,"naddacs",8.08193956184585
